601,43.7904703,-114.4781870,64.9428421
601,43.7904196,-114.4783501,64.8623122
601,43.7903732,-114.4785149,65.2403551
601,43.7903273,-114.4786826,66.1351311
601,43.7902724,-114.4788543,67.0075377
601,43.7901750,-114.4792021,68.8888042
601,43.7901145,-114.4793838,70.7029626
601,43.7900493,-114.4795670,72.0943393
601,43.7899843,-114.4797563,73.8637588
601,43.7899205,-114.4799512,75.6108089
601,43.7897837,-114.4803492,78.9192432
601,43.7897137,-114.4805512,79.5947991
601,43.7894345,-114.4813665,80.0869259
601,43.7893651,-114.4815655,79.1295156
601,43.7891669,-114.4821590,77.0178442
601,43.7889796,-114.4827287,74.1992998
601,43.7889158,-114.4829122,73.0606973
601,43.7888531,-114.4830943,72.4030370
601,43.7887328,-114.4834530,70.4636100
601,43.7886083,-114.4838007,68.9044628
601,43.7865128,-114.4889504, 9.3929111
601,43.7862882,-114.4894870,10.0930733
601,43.7862859,-114.4895157, 9.9968849
601,43.7862855,-114.4895449, 9.9789893
601,43.7862854,-114.4895741,10.3883494
601,43.7862686,-114.4896521,11.1869369
601,43.7862879,-114.4897121,11.3054948
601,43.7863348,-114.4897892, 9.6770024
601,43.7863513,-114.4898076, 9.6367375
601,43.7863687,-114.4898241, 9.2676424
601,43.7863867,-114.4898377, 8.9902619
601,43.7864064,-114.4898488, 9.2094820
601,43.7864485,-114.4898629, 9.6367375
601,43.7864712,-114.4898620,10.0684669
601,43.7864965,-114.4898563,11.0325881
601,43.7865218,-114.4898434,12.6901606
601,43.7865474,-114.4898220,14.3320746
601,43.7865942,-114.4897516,17.5487943
601,43.7866182,-114.4896985,21.0249991
601,43.7866372,-114.4896456,21.5618647
601,43.7866574,-114.4895841,23.7965677
601,43.7867332,-114.4893751,28.6350689
601,43.7867596,-114.4893026,29.0242965
601,43.7867865,-114.4892290,29.5947162
601,43.7868144,-114.4891548,30.1248710
601,43.7868416,-114.4890797,30.2098747
601,43.7868937,-114.4889248,30.9100369
601,43.7869204,-114.4888453,31.3954529
601,43.7869462,-114.4887656,31.5005891
601,43.7869730,-114.4886851,31.8227084
601,43.7870012,-114.4886035,32.4378669
601,43.7870556,-114.4884378,33.0865795
601,43.7870837,-114.4883543,33.1067120
601,43.7871121,-114.4882692,33.6883164
601,43.7871416,-114.4881811,34.8962640
601,43.7871715,-114.4880907,35.7888031
601,43.7872810,-114.4877621,49.4386109
601,43.7874995,-114.4870977,73.9263931
601,43.7875653,-114.4868969,79.0467488
601,43.7876344,-114.4866849,83.6928732
601,43.7877074,-114.4864623,87.7864734
601,43.7877846,-114.4862296,91.9762620
601,43.7879465,-114.4857400,98.4902313
601,43.7880315,-114.4854834,101.6465536
601,43.7881180,-114.4852202,104.2302193
601,43.7882075,-114.4849512,106.4559746
601,43.7882987,-114.4846759,108.9434519
601,43.7884858,-114.4841081,113.1265297
601,43.7885814,-114.4838181,114.4754045
601,43.7886768,-114.4835286,114.5022478
601,43.7887707,-114.4832430,113.3479867
601,43.7888642,-114.4829586,112.3972872
